TEST ID,RULE NUMBER,CASE DESCRIPTION,CREATED_TIMESTAMP,FORM_ID,FORM_ID_SEQ,ALIEN_ID,ALIEN_SEQ,EMPLOYER_ID,COMPANYNAME_TH,COMPANYNAME_EN,BUS_TYPE_ID,JOB_DESCRIPTION,EMPLOYER_NO,"JOB ANOMALY
(ตำแหน่งงานที่จ้างมากกว่าปกติ)",MASTER_FORM_TYPE,MASTER_FORM_STATUS,VALID_UNTIL,UNNAMED: 18
TC11,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข ไม่เกินจำนวน 20 คนกำหนด และทำการย้ายเท่ากับ 14 วัน,2024-06-27 11:11:00,00013,13, 00070,6,014,น่ารัก ไม่ จำกัด,"Naruk Mai Co., Ltd.",9.0,กรรมกร,42346977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
TC11,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข ไม่เกินจำนวน 20 คนกำหนด และทำการย้ายเท่ากับ 14 วัน,2024-07-11 11:11:00,00014,14,00071,1,014,น่ารัก ไม่ จำกัด,"Naruk Mai Co., Ltd.",9.0,กรรมกร,42346977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
TC11,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข ไม่เกินจำนวน 20 คนกำหนด และทำการย้ายเท่ากับ 14 วัน,2024-07-11 11:11:00,00014,14,00072,2,014,น่ารัก ไม่ จำกัด,"Naruk Mai Co., Ltd.",9.0,กรรมกร,42346977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
TC11,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข ไม่เกินจำนวน 20 คนกำหนด และทำการย้ายเท่ากับ 14 วัน,2024-07-11 11:11:00,00014,14,00073,3,014,น่ารัก ไม่ จำกัด,"Naruk Mai Co., Ltd.",9.0,กรรมกร,42346977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
TC11,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข ไม่เกินจำนวน 20 คนกำหนด และทำการย้ายเท่ากับ 14 วัน,2024-07-11 11:11:00,00014,14,00074,4,014,น่ารัก ไม่ จำกัด,"Naruk Mai Co., Ltd.",9.0,กรรมกร,42346977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
TC11,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข ไม่เกินจำนวน 20 คนกำหนด และทำการย้ายเท่ากับ 14 วัน,2024-07-11 11:11:00,00014,14,00075,5,014,น่ารัก ไม่ จำกัด,"Naruk Mai Co., Ltd.",9.0,กรรมกร,42346977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00076,1,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00077,2,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00078,3,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00079,4,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00080,5,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00081,6,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00082,7,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00083,8,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00084,9,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00085,10,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00086,11,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-27 11:11:00,00015,15,00087,12,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,งานทำมือ,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00088,1,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00089,2,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00090,3,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00091,4,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00092,5,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00093,6,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00094,7,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00095,8,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC12,2.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน20 คนกำหนด และทำการย้ายภายใน 14 วัน,2024-06-30 11:11:00,00016,16,00096,9,016,ทันสมัย ไม่ จำกัด,"Thansamai Mai Co., Ltd.",9.0,กรรมกร,66148977,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Abnormal
TC13,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน 20 คน กำหนด และทำการย้ายมากกว่า 14 วัน,2024-06-27 11:11:00,00017,17,00097,1,017,เชี่ยวชาญ ไม่ จำกัด,"Chiwit Mai Co., Ltd.",19.0,กรรมกร,17152947,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
TC13,2.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายจาก ก ไป ข เกินจำนวน 20 คน กำหนด และทำการย้ายมากกว่า 14 วัน,2024-06-27 11:11:00,00017,17,00098,2,017,เชี่ยวชาญ ไม่ จำกัด,"Chiwit Mai Co., Ltd.",19.0,กรรมกร,17152947,,MT_59,Consider request round1,2027-04-15 11:11:00.000,Normal
